time	od-sensors-2.od-680	od-sensors-4.od-680	od-sensors-6.od-680	od-sensors-8.od-680	pumps-20057.pump-2-consumption	pumps-20057.pump-4-consumption	pumps-20057.pump-6-consumption	pumps-20057.pump-8-consumption
163.566667	0.37969	0.39736		0.43083				
163.569167			0.42958					
163.583333	0.37726	0.40062		0.42849				
163.585833			0.43036					
163.6	0.37969	0.39736		0.42849				
163.6025			0.4284					
163.616667	0.3783	0.39845		0.43161				
163.619167			0.42958					
163.633333	0.38039	0.39808		0.43318				
163.635833			0.42997					
163.65	0.37934	0.39953		0.432				
163.6525			0.42997					
163.666667	0.3783	0.39772		0.43318				
163.669167			0.42958					
163.683333	0.37899	0.39989		0.43279				
163.685833			0.4284					
163.7	0.37934	0.39736		0.43239				
163.7025			0.42762					
163.716667	0.37969	0.39845		0.43318				
163.719167			0.42918					
163.733333	0.38073	0.40135		0.43083				
163.735833			0.43154					
163.75	0.38143	0.40098		0.43279				
163.7525			0.42997					
163.766667	0.38318	0.40098		0.432				
163.769167			0.43075					
163.783333	0.38108	0.40208		0.432				
163.785833			0.43154					
163.8	0.38213	0.39736		0.432				
163.8025			0.43154					
163.816667	0.38353	0.40135		0.43357				
163.819167			0.43036					
163.833333	0.38353	0.39953		0.43279				
163.835833			0.43036					
163.85	0.38248	0.40062		0.43475				
163.8525			0.43193					
163.866667	0.38423	0.39989		0.43318				
163.869167			0.43154					
163.883333	0.38248	0.40281		0.43279				
163.885833			0.43193					
163.9	0.38318	0.40062		0.43634				
163.9025			0.43036					
163.916667	0.38353	0.40244		0.43436				
163.919167			0.43272					
163.933333	0.38248	0.40244		0.43554				
163.935833			0.43233					
163.95	0.38564	0.40317		0.43872				
163.9525			0.43036					
163.966667	0.38918	0.40537		0.43832				
163.969167			0.43351					
163.983333	0.38989	0.40537		0.43673				
163.985833			0.43233					
164	0.39132	0.40537		0.43752				
164.0025			0.43549					
164.016667	0.39096	0.40427		0.43832				
164.019167			0.43391					
164.033333	0.39203	0.40611		0.44031				
164.035833			0.43233					
164.05	0.39203	0.4039		0.43912				
164.0525			0.4347					
164.066667	0.39383	0.40537		0.43951				
164.069167			0.43549					
164.083333	0.39418	0.40758		0.44231				
164.085833			0.43509					
164.093056								362.0833
164.094444								362.5
164.1	0.39383	0.40648		0.44111				
164.1025			0.43668					
164.109722								362.5
164.111111								362.9167
164.116667	0.39599	0.40648		0.44031				
164.119167			0.43549					
164.126389								362.9167
164.127778								363.3333
164.133333	0.39454	0.40758		0.43792				
164.135833			0.43589					
164.143056								363.3333
164.144444								363.75
164.15	0.39707	0.40906		0.43673				
164.1525			0.43509					
164.159722								363.75
164.161111								364.1667
164.166667	0.39599	0.40684		0.43634				
164.169167			0.43748					
164.176389								364.1667
164.177778								364.5833
164.183333	0.39816	0.40758		0.43436				
164.185833			0.43788					
164.193056								364.5833
164.194444								365
164.2	0.39707	0.4098		0.432				
164.2025			0.43788					
164.209722								365
164.211111								365.4167
164.216667	0.39961	0.40795		0.43239				
164.219167			0.43748					
164.226389								365.4167
164.227778								365.8333
164.233333	0.39852	0.40795		0.43044				
164.235833			0.43708					
164.243056								365.8333
164.244444								366.25
164.25	0.39816	0.41092		0.42616				
164.2525			0.43549					
164.259722								366.25
164.261111								366.6667
164.266667	0.39852	0.41017		0.42694				
164.269167			0.43628					
164.276389								366.6667
164.277778								367.0833
164.283333	0.39816	0.40943		0.425				
164.285833			0.43668					
164.293056								367.0833
164.294444								367.5
164.3	0.39998	0.40906		0.42155				
164.3025			0.4347					
164.309722								367.5
164.311111								367.9167
164.316667	0.39998	0.41017		0.42078				
164.319167			0.43868					
164.326389								367.9167
164.327778								368.3333
164.333333	0.39816	0.40906		0.41547				
164.335833			0.43708					
164.343056								368.3333
164.344444								368.75
164.35	0.39998	0.40869		0.41321				
164.3525			0.43708					
164.359722								368.75
164.361111								369.1667
164.366667	0.4007	0.40795		0.41622				
164.369167			0.43828					
164.376389								369.1667
164.377778								369.5833
164.383333	0.40217	0.41092		0.41134				
164.385833			0.43828					
164.393056								369.5833
164.394444								370
164.4	0.4007	0.40906		0.41022				
164.4025			0.43748					
164.409722								370
164.411111								370.4167
164.416667	0.40107	0.41055		0.40687				
164.419167			0.43868					
164.426389								370.4167
164.427778								370.8333
164.433333	0.39961	0.40906		0.40173				
164.435833			0.43908					
164.443056								370.8333
164.444444								371.25
164.45	0.40107	0.41204		0.40282				
164.4525			0.44149					
164.456944							297.0833	
164.458333							297.5	
164.459722								371.25
164.461111								371.6667
164.466667	0.40327	0.41278		0.40392				
164.469167			0.43908					
164.473611							297.5	
164.475							297.9167	
164.476389								371.6667
164.477778								372.0833
164.483333	0.40253	0.41055		0.40063				
164.485833			0.43708					
164.490278							297.9167	
164.491667							298.3333	
164.493056								372.0833
164.494444								372.5
164.5	0.4018	0.41092		0.39664				
164.5025			0.43948					
164.506944							298.3333	
164.508333							298.75	
164.509722								372.5
164.511111								372.9167
164.516667	0.4018	0.41129		0.39519				
164.519167			0.43628					
164.523611							298.75	
164.525							299.1667	
164.526389								372.9167
164.527778								373.3333
164.533333	0.404	0.41166		0.39376				
164.535833			0.4347					
164.540278							299.1667	
164.541667							299.5833	
164.543056								373.3333
164.544444								373.75
164.55	0.40253	0.41204		0.39376				
164.5525			0.43391					
164.556944							299.5833	
164.558333							300	
164.559722								373.75
164.561111								374.1667
164.566667	0.39961	0.41055		0.38947				
164.569167			0.43075					
164.573611							300	
164.575							300.4167	
164.576389								374.1667
164.577778								374.5833
164.583333	0.40327	0.41353		0.38876				
164.585833			0.43272					
164.590278							300.4167	
164.591667							300.8333	
164.593056								374.5833
164.594444								375
164.6	0.40363	0.41166		0.38841				
164.6025			0.43154					
164.606944							300.8333	
164.608333							301.25	
164.609722								375
164.611111								375.4167
164.616667	0.40253	0.41391		0.38664				
164.619167			0.42413					
164.623611							301.25	
164.625							301.6667	
164.626389								375.4167
164.627778								375.8333
164.633333	0.40144	0.41129		0.38172				
164.635833			0.4284					
164.640278							301.6667	
164.641667							302.0833	
164.643056								375.8333
164.644444								376.25
164.65	0.4029	0.41316		0.38102				
164.6525			0.42645					
164.656944							302.0833	
164.658333							302.5	
164.659722								376.25
164.661111								376.6667
164.666667	0.40217	0.41353		0.37928				
164.669167			0.4249					
164.673611							302.5	
164.675							302.9167	
164.676389								376.6667
164.677778								377.0833
164.683333	0.40144	0.41353		0.37824				
164.685833			0.42413					
164.690278							302.9167	
164.691667							303.3333	
164.693056								377.0833
164.694444								377.5
164.7	0.40253	0.41241		0.3779				
164.7025			0.42258					
164.706944							303.3333	
164.708333							303.75	
164.709722								377.5
164.711111								377.9167
164.716667	0.40144	0.41391		0.37411				
164.719167			0.42181					
164.723611							303.75	
164.725							304.1667	
164.726389								377.9167
164.727778								378.3333
164.733333	0.4029	0.41353		0.37411				
164.735833			0.42143					
164.740278							304.1667	
164.741667							304.5833	
164.743056								378.3333
164.744444								378.75
164.75	0.40327	0.41316		0.37103				
164.7525			0.41722					
164.756944							304.5833	
164.758333							305	
164.759722								378.75
164.761111								379.1667
164.766667	0.40548	0.41578		0.37137				
164.769167			0.41837					
164.773611							305	
164.775							305.4167	
164.776389								379.1667
164.777778								379.5833
164.783333	0.404	0.41428		0.36865				
164.785833			0.41646					
164.790278							305.4167	
164.791667							305.8333	
164.793056								379.5833
164.794444								380
164.8	0.40253	0.41466		0.3673				
164.8025			0.41646					
164.806944							305.8333	
164.808333							306.25	
164.809722								380
164.811111								380.4167
164.816667	0.40548	0.41466		0.3626				
164.819167			0.41457					
164.823611							306.25	
164.825							306.6667	
164.826389								380.4167
164.827778								380.8333
164.833333	0.40363	0.41578		0.3626				
164.835833			0.41306					
164.840278							306.6667	
164.841667							307.0833	
164.843056								380.8333
164.844444								381.25
164.85	0.40474	0.41729		0.36461				
164.8525			0.4123					
164.856944							307.0833	
164.858333							307.5	
164.859722								381.25
164.861111								381.6667
164.866667	0.4018	0.41466		0.36226				
164.869167			0.41117					
164.873611							307.5	
164.875							307.9167	
164.876389								381.6667
164.877778								382.0833
164.883333	0.40621	0.41805		0.3606				
164.885833			0.41005					
164.890278							307.9167	
164.891667							308.3333	
164.893056								382.0833
164.894444								382.5
164.9	0.40548	0.41578		0.35762				
164.9025			0.40855					
164.906944							308.3333	
164.908333							308.75	
164.916667	0.40511	0.41654		0.35795				
164.919167			0.40669					
164.923611							308.75	
164.925							309.1667	
164.933333	0.40621	0.4188		0.35927				
164.935833			0.40558					
164.940278							309.1667	
164.941667							309.5833	
164.95	0.40695	0.41805		0.35894				
164.9525			0.40336					
164.956944							309.5833	
164.958333							310	
164.966667	0.40621	0.4188		0.35795				
164.969167			0.40373					
164.973611							310	
164.975							310.4167	
164.983333	0.40695	0.41843		0.35696				
164.985833			0.4041					
164.990278							310.4167	
164.991667							310.8333	
165	0.40769	0.41767		0.35828				
165.0025			0.40373					
165.006944							310.8333	
165.008333							311.25	
165.016667	0.40807	0.41956		0.36193				
165.019167			0.40152					
165.023611							311.25	
165.025							311.6667	
165.033333	0.40844	0.41767		0.35927				
165.035833			0.39933					
165.040278							311.6667	
165.041667							312.0833	
165.05	0.40844	0.4207		0.3606				
165.0525			0.39823					
165.056944							312.0833	
165.058333							312.5	
165.066667	0.40695	0.41805		0.36093				
165.069167			0.39714					
165.073611							312.5	
165.075							312.9167	
165.083333	0.40955	0.41729		0.36193				
165.085833			0.39569					
165.090278							312.9167	
165.091667							313.3333	
165.1	0.41105	0.41994		0.3636				
165.1025			0.39641					
165.106944							313.3333	
165.108333							313.75	
165.116667	0.40918	0.41918		0.36327				
165.119167			0.3946					
165.123611							313.75	
165.125							314.1667	
165.133333	0.40918	0.41994		0.3616				
165.135833			0.39496					
165.140278							314.1667	
165.141667							314.5833	
165.15	0.40955	0.41805		0.36327				
165.1525			0.3928					
165.156944							314.5833	
165.158333							315	
165.166667	0.40993	0.4207		0.36427				
165.169167			0.39136					
165.173611							315	
165.175							315.4167	
165.183333	0.4103	0.42147		0.36126				
165.185833			0.39101					
165.190278							315.4167	
165.191667							315.8333	
165.2	0.40993	0.42032		0.3616				
165.2025			0.39065					
165.206944							315.8333	
165.208333							316.25	
165.216667	0.40769	0.42185		0.3636				
165.219167			0.38922					
165.223611							316.25	
165.225							316.6667	
165.233333	0.40918	0.42299		0.36126				
165.235833			0.38744					
165.240278							316.6667	
165.241667							317.0833	
165.25	0.41179	0.42261		0.36528				
165.2525			0.38531					
165.256944							317.0833	
165.258333							317.5	
165.266667	0.41142	0.42108		0.36461				
165.269167			0.3846					
165.273611							317.5	
165.275							317.9167	
165.283333	0.4103	0.42108		0.36427				
165.285833			0.38566					
165.290278							317.9167	
165.291667							318.3333	
165.3	0.40955	0.42338		0.36528				
165.3025			0.3839					
165.306944							318.3333	
165.308333							318.75	
165.316667	0.40881	0.42223		0.36696				
165.319167			0.38109					
165.323611							318.75	
165.325							319.1667	
165.333333	0.40695	0.42223		0.36696				
165.335833			0.37934					
165.340278							319.1667	
165.341667							319.5833	
165.35	0.40658	0.42185		0.36528				
165.3525			0.38039					
165.356944							319.5833	
165.358333							320	
165.366667	0.40732	0.42261		0.36394				
165.369167			0.37899					
165.373611							320	
165.375							320.4167	
165.383333	0.40548	0.42414		0.36629				
165.385833			0.37656					
165.390278							320.4167	
165.391667							320.8333	
165.4	0.40548	0.42147		0.36461				
165.4025			0.37621					
165.406944							320.8333	
165.408333							321.25	
165.416667	0.40437	0.42299		0.36494				
165.419167			0.3731					
165.423611							321.25	
165.425							321.6667	
165.433333	0.40474	0.42223		0.36562				
165.435833			0.37552					
165.440278							321.6667	
165.441667							322.0833	
165.45	0.40658	0.42414		0.3673				
165.4525			0.3731					
165.456944							322.0833	
165.458333							322.5	
165.466667	0.40511	0.42299		0.36663				
165.469167			0.37173					
165.473611							322.5	
165.475							322.9167	
165.483333	0.40732	0.42223		0.36595				
165.485833			0.37139					
165.490278							322.9167	
165.491667							323.3333	
165.5	0.40658	0.42261		0.36562				
165.5025			0.37105					
165.506944							323.3333	
165.508333							323.75	
165.516667	0.40621	0.42261		0.36663				
165.519167			0.36968					
165.523611							323.75	
165.525							324.1667	
165.533333	0.40695	0.42453		0.36528				
165.535833			0.37002					
165.540278							324.1667	
165.541667							324.5833	
165.55	0.40548	0.42453		0.36764				
165.5525			0.36798					
165.556944							324.5833	
165.558333							325	
165.566667	0.40437	0.42261		0.3673				
165.569167			0.36832					
165.573611							325	
165.575							325.4167	
165.583333	0.40769	0.42491		0.36899				
165.585833			0.36764					
165.590278							325.4167	
165.591667							325.8333	
165.6	0.40658	0.42568		0.36899				
165.6025			0.36527					
165.606944							325.8333	
165.608333							326.25	
165.616667	0.40511	0.42607		0.36696				
165.619167			0.36662					
165.623611							326.25	
165.625							326.6667	
165.633333	0.40511	0.42223		0.36764				
165.635833			0.36662					
165.640278							326.6667	
165.641667							327.0833	
165.65	0.40584	0.42645		0.36967				
165.6525			0.36493					
165.656944							327.0833	
165.658333							327.5	
165.666667	0.40658	0.42491		0.36899				
165.669167			0.36325					
165.673611							327.5	
165.675							327.9167	
165.683333	0.40584	0.42645		0.36967				
165.685833			0.36257					
165.690278							327.9167	
165.691667							328.3333	
165.7	0.40769	0.42607		0.37035				
165.7025			0.3619					
165.706944							328.3333	
165.708333							328.75	
165.716667	0.40769	0.42607		0.37069				
165.719167			0.35923					
165.723611							328.75	
165.725							329.1667	
165.733333	0.40807	0.428		0.37001				
165.735833			0.36157					
165.740278							329.1667	
165.741667							329.5833	
165.75	0.40658	0.42877		0.36967				
165.7525			0.35856					
165.766667	0.40807	0.42761		0.36899				
165.769167			0.35823					
165.783333	0.40881	0.42645		0.36832				
165.785833			0.3589					
165.8	0.40918	0.428		0.37035				
165.8025			0.35856					
165.816667	0.40807	0.42761		0.37001				
165.819167			0.36023					
165.833333	0.40955	0.42722		0.36933				
165.835833			0.35923					
165.85	0.40844	0.42607		0.37377				
165.8525			0.3589					
165.866667	0.41367	0.42955		0.37274				
165.869167			0.36023					
165.883333	0.41367	0.42877		0.37205				
165.885833			0.35956					
165.9	0.41555	0.43188		0.37377				
165.9025			0.36123					
165.916667	0.4148	0.43345		0.37479				
165.919167			0.3619					
165.933333	0.41783	0.43188		0.37514				
165.935833			0.3619					
165.95	0.41593	0.43032		0.37686				
165.9525			0.3619					
165.966667	0.41518	0.4311		0.37617				
165.969167			0.36056					
165.983333	0.41555	0.43306		0.37617				
165.985833			0.36224					
166	0.41707	0.4311		0.37894				
166.0025			0.36224					
166.016667	0.41973	0.42994		0.37928				
166.019167			0.35923					
166.033333	0.41897	0.43149		0.37755				
166.035833			0.36224					
166.05	0.41821	0.43306		0.37824				
166.0525			0.36257					
166.066667	0.41631	0.43345		0.37859				
166.069167			0.36392					
166.083333	0.41669	0.43502		0.37998				
166.085833			0.36392					
